"2023-10-22 17:47:06","0.25036308","-0.8839503","-0.39465263"
"2023-10-22 17:47:07","0.306902","-0.8414362","-0.43960714"
"2023-10-22 17:47:08","0.25637728","-0.8071472","-0.5187207"
"2023-10-22 17:47:09","0.2642554","-0.8717216","-0.40916514"
"2023-10-22 17:47:10","-0.26450872","0.9099567","0.31931284"
"2023-10-22 17:47:11","0.26219702","-0.8264204","-0.48917246"
"2023-10-22 17:47:12","0.1861306","-0.48951688","-0.8420052"
"2023-10-22 17:47:13","0.24643731","-0.8179286","-0.51971745"
"2023-10-22 17:47:14","0.15852991","-0.7345117","-0.65642756"
"2023-10-22 17:47:15","-0.10029687","0.7528659","0.65045416"
"2023-10-22 17:47:16","-0.121253066","0.8153853","0.56487525"
"2023-10-22 17:47:17","0.10989365","-0.7688804","-0.6295984"
"2023-10-22 17:47:18","0.09064106","-0.7635263","-0.63925254"
"2023-10-22 17:47:19","0.10481934","-0.75766057","-0.64417624"
"2023-10-22 17:47:20","-0.13890572","0.781614","0.60767215"
"2023-10-22 17:47:21","0.21694618","-0.44406363","-0.8288024"
"2023-10-22 17:47:22","0.20708513","-0.63738996","-0.74011695"
"2023-10-22 17:47:23","0.21961787","-0.69636315","-0.6769004"
"2023-10-22 17:47:24","0.21739131","-0.741307","-0.6306873"
"2023-10-22 17:47:25","0.18640459","-0.73652893","-0.643895"
"2023-11-06 09:52:13","-0.1360822","0.21874677","0.96624607"
"2023-11-06 09:52:14","0.08319464","-0.104301445","-0.990551"
"2023-11-06 09:52:15","0.02894326","0.15447764","0.98753315"
"2023-11-06 09:52:16","-0.6959138","0.25201088","-0.55914176"
"2023-11-06 09:52:17","-0.5208676","-0.118706055","-0.7960828"
"2023-11-06 09:52:18","-0.26481465","-0.17447892","-0.9445416"
"2023-11-06 09:52:19","0.525593","0.263108","0.78740245"
"2023-11-06 09:52:20","0.60836923","0.2924684","0.7066043"
"2023-11-06 09:52:21","0.6402837","0.35072228","0.61914575"
"2023-11-06 09:52:22","0.59768575","0.35435027","0.5208676"
"2023-11-06 09:52:23","0.5058026","0.34336498","0.47042537"
"2023-11-06 09:52:24","0.53789264","0.33708203","0.49788713"
"2023-11-06 09:52:25","0.58742404","0.36990595","0.46300882"
"2023-11-06 09:52:26","0.6431344","0.38083297","0.45633653"
"2023-11-06 09:52:27","0.63022417","0.41870874","0.47924352"
"2023-11-06 09:52:28","0.6349579","0.4074954","0.46117374"
"2023-11-06 09:52:29","0.62749845","0.43040615","0.44986084"
"2023-11-06 09:52:30","0.6011838","0.44873455","0.46550646"
"2023-11-06 09:52:31","0.5918212","0.45053372","0.46256873"
"2023-11-06 09:52:32","0.5766876","0.45647526","0.44238204"
"2023-11-06 09:52:33","0.5790352","0.43510345","0.41343856"
"2023-11-06 09:52:34","0.5518021","0.45683083","0.41596195"
"2023-11-06 09:52:35","0.55019426","0.43508747","0.38847077"
"2023-11-06 09:52:36","0.46554363","0.29056567","0.22007187"
"2023-11-06 09:52:37","0.4523994","0.2928177","0.2821813"
"2023-11-06 09:52:38","0.42939055","0.30705795","0.30037287"
"2023-11-06 09:52:39","0.42669773","0.28955263","0.30360043"
"2023-11-06 09:52:40","0.4176353","0.2898074","0.28950357"
"2023-11-06 09:52:41","0.40109286","0.30359113","0.3124942"
"2023-11-06 09:52:42","0.40094113","0.36610138","0.3732995"
"2023-11-06 09:52:43","0.4289521","0.34993923","0.38068327"
"2023-11-06 09:52:44","0.47673002","0.38120577","0.44149616"
"2023-11-06 09:52:45","0.4844868","0.3895401","0.47034165"
"2023-11-06 09:52:46","0.4667024","0.37456453","0.42367873"
"2023-11-06 09:52:47","0.47059128","0.35460097","0.41907355"
"2023-11-06 09:52:48","0.53856313","0.3599541","0.4476"
"2023-11-06 09:52:49","0.56626946","0.36300248","0.45964846"
"2023-11-06 09:52:50","0.59764725","0.37558776","0.47868797"
"2023-11-06 09:52:51","0.6424275","0.3981003","0.48352256"
"2023-11-06 09:52:52","0.5296605","0.3254812","0.44982696"
"2023-11-06 09:52:53","0.5893758","0.33798575","0.45590234"
"2023-11-06 09:52:54","0.63193953","0.3616102","0.47246027"
"2023-11-06 09:52:55","0.6741712","0.3777188","0.45399165"
"2023-11-06 09:52:56","0.69136596","0.37014595","0.44816068"
"2023-11-06 09:52:57","0.6979947","0.36167154","0.42596257"
"2023-11-06 09:52:58","0.7166332","0.32340798","0.39725783"
"2023-11-06 09:52:59","0.62672526","0.30660817","0.3048736"
"2023-11-06 09:53:00","0.57716006","0.31255913","0.32724544"
"2023-11-06 09:53:01","0.5255791","0.30202904","0.39423457"
"2023-11-06 09:53:02","0.5250962","0.21424143","0.31316242"
"2023-11-06 09:53:03","0.5302775","0.18550202","0.2842223"
"2023-11-06 09:53:05","0.52251995","0.22323237","0.32645002"
"2023-11-06 09:53:06","0.5001148","0.20986798","0.33808938"
"2023-11-06 09:53:07","0.4619309","0.19087023","0.37789738"
"2023-11-06 09:53:08","0.4711399","0.19882092","0.3965987"
"2023-11-06 09:53:09","0.47015268","0.2389299","0.43579423"
"2023-11-06 09:53:10","0.49626026","0.27746335","0.46413913"
"2023-11-06 09:53:11","0.51647526","0.3009643","0.48728678"
"2023-11-06 09:53:12","0.54757047","0.35127524","0.53237444"
"2023-11-06 09:53:13","0.5654184","0.4281901","0.5596549"
"2023-11-06 09:53:14","0.61615837","0.43553177","0.54317254"
"2023-11-06 09:53:15","0.6485192","0.4457437","0.50653106"
"2023-11-06 09:53:16","0.6635499","0.42923674","0.4758056"
"2023-11-06 09:53:17","0.6749502","0.42739484","0.47077784"
