"2023-10-22 17:47:06","-1.8418752","7.2029943","-6.2757754"
"2023-10-22 17:47:07","1.4823537","11.181661","1.1485549"
"2023-10-22 17:47:08","0.30508488","9.727423","1.6253247"
"2023-10-22 17:47:09","-0.7860422","6.9559355","-4.267599"
"2023-10-22 17:47:10","-1.2496517","4.447659","-8.914461"
"2023-10-22 17:47:11","-0.6681957","5.784649","-8.542975"
"2023-10-22 17:47:12","-1.3716856","9.550353","4.28076"
"2023-10-22 17:47:13","-3.1334012","8.313862","-5.3204412"
"2023-10-22 17:47:14","-1.1563315","7.85444","-3.557529"
"2023-10-22 17:47:15","-0.13758731","9.379865","1.3238292"
"2023-10-22 17:47:16","-2.6889346","8.405986","-4.9340005"
"2023-10-22 17:47:17","-1.602593","9.053245","-3.3086755"
"2023-10-22 17:47:18","0.3074777","10.042677","0.18544376"
"2023-10-22 17:47:19","0.32063824","10.13839","0.7471589"
"2023-10-22 17:47:20","-2.6009982","8.756535","-2.4382863"
"2023-10-22 17:47:21","-0.7722835","8.200203","6.2081785"
"2023-10-22 17:47:22","-4.1204405","9.663414","3.8697925"
"2023-10-22 17:47:23","-2.0638096","9.259625","-0.13519448"
"2023-10-22 17:47:24","-1.8203398","8.443074","-4.863412"
"2023-10-22 17:47:25","-1.5373886","7.3657064","-3.0005996"
"2023-11-06 09:52:13","-3.0813572","4.0498524","4.3298125"
"2023-11-06 09:52:14","-2.5459633","1.4679967","9.138189"
"2023-11-06 09:52:15","-1.1216356","3.4342988","13.094722"
"2023-11-06 09:52:16","9.404989","-6.9912295","3.8141594"
"2023-11-06 09:52:17","7.4626155","1.204188","6.378069"
"2023-11-06 09:52:18","2.8600214","1.6115661","7.2526455"
"2023-11-06 09:52:19","8.186444","5.36411","2.5310082"
"2023-11-06 09:52:20","5.1379886","3.6921253","-0.37746778"
"2023-11-06 09:52:21","5.2402816","10.342378","-0.5138587"
"2023-11-06 09:52:22","1.4877375","5.538188","1.5559329"
"2023-11-06 09:52:23","-1.2460624","4.4811587","0.6963114"
"2023-11-06 09:52:24","2.6883361","10.980663","1.8735801"
"2023-11-06 09:52:25","3.03709","16.238293","4.469793"
"2023-11-06 09:52:26","-1.0283155","13.33221","-1.5846468"
"2023-11-06 09:52:27","1.5960127","16.965113","4.5655055"
"2023-11-06 09:52:28","-1.3651053","14.443676","-0.3188436"
"2023-11-06 09:52:29","-2.1708884","9.516854","0.35234314"
"2023-11-06 09:52:30","-1.9477576","12.730414","-0.6903293"
"2023-11-06 09:52:31","-2.455036","12.753146","-0.57188463"
"2023-11-06 09:52:32","-2.039283","8.157731","-0.7399804"
"2023-11-06 09:52:33","-0.026919255","6.3918276","-1.0540384"
"2023-11-06 09:52:34","-1.6947167","9.673584","0.32243285"
"2023-11-06 09:52:35","-0.76331043","7.259226","-0.77587277"
"2023-11-06 09:52:36","-5.7637115","12.12204","-0.47377887"
"2023-11-06 09:52:37","-0.15014961","6.7836523","-0.148355"
"2023-11-06 09:52:38","-3.5174494","8.739186","-0.7890333"
